gml:id,gml:metaDataProperty,gml:description,gml:name,gml:boundedBy,gml:location,erl:identifier,erl:name,erl:status,erl:owner,erl:startDate,erl:endDate,erl:observationMethod,erl:positionalAccuracy,erl:source,erl:status_uri,erl:specification_uri,erl:shape
ga.erl.mineview.464621,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/464621,Mount Carnage,mineral deposit,,,,"State or NT agency supplied location, method unknown", metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/464621,POINT (120.9607 -30.356020026898165)
ga.erl.mineview.464625,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/464625,Krugers,mineral deposit,Baralaba Coal Company Limited,,,method unknown,999 metres,http://www.baralabacoal.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/464625,POINT (150.5907 -26.560400020619383)
ga.erl.mineview.464630,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/464630,Galilee (Liberty),mineral deposit,,,,method unknown,999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/464630,POINT (144.765 -23.049000014934908)
ga.erl.mineview.464829,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/464829,Mount Cobalt (Lateritic Ni Co),mineral deposit,,,,"State or NT agency supplied location, method unknown",10 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/464829,POINT (152.275908 -26.196236020014858)
ga.erl.mineview.466189,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466189,White Rock,mineral deposit,,,,GPS observation,100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466189,POINT (148.9050151707 -34.49914817263722)
ga.erl.mineview.466198,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466198,Narrawa,mineral deposit,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466198,POINT (146.10989861 -41.48531292998187)
ga.erl.mineview.466201,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466201,Four Mile East,operating mine,,,,satellite image,1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466201,POINT (139.52916667 -30.141666696550935)
ga.erl.mineview.466207,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466207,Cloverdale,historic mine,,,,method unknown, metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466207,POINT (115.59310200000002 -33.61277003189837)
ga.erl.mineview.466209,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466209,Wagerup,historic mine,,,,method unknown, metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466209,POINT (115.923698 -32.89849903085627)
ga.erl.mineview.466228,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466228,Hamersley Iron - Western Turner Syncline,operating mine,Rio Tinto Limited,,,method unknown,999 metres,http://www.riotinto.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466228,POINT (117.586304 -22.662210014338154)
ga.erl.mineview.466240,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466240,Honey Pot,mineral deposit,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466240,POINT (139.439728 -19.833328010250455)
ga.erl.mineview.466624,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466624,Duke Batman,mineral deposit,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466624,POINT (139.36191899999997 -19.979689010448325)
ga.erl.mineview.466854,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466854,Hillview,mineral deposit,,,,"State or NT agency supplied location, method unknown",10 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466854,POINT (118.84759000000001 -26.89369802117399)
ga.erl.mineview.466857,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/466857,Harnett,mineral deposit,Capital Mining Limited,,,"State or NT agency supplied location, method unknown",250 metres,http://www.capitalmining.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/466857,POINT (149.1643 -36.11630003521776)
ga.erl.mineview.467105,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467105,Just Desserts,mineral deposit,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467105,POINT (118.89920000000002 -28.58010002398308)
ga.erl.mineview.467171,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467171,Digger Lode,mineral deposit,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467171,POINT (144.530094 -16.847450006598983)
ga.erl.mineview.467173,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467173,Caloma,operating mine,Alkane Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.alkane.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467173,POINT (148.2243 -32.583600030385625)
ga.erl.mineview.467176,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467176,Greenfinch,under development,Evolution Mining Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.evolutionmining.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/under-development,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467176,POINT (118.69050000000001 -31.28820002838729)
ga.erl.mineview.467178,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467178,Sellheim,mineral deposit,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467178,POINT (147.08533 -20.875310011693696)
ga.erl.mineview.467186,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467186,Bald Hill,mineral deposit,"Gold Fields Limited, Straits Resources Limited",,,"State or NT agency supplied location, method unknown",500 metres,"http://www.goldfields.co.za/, http://www.straits.com.au/",http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467186,POINT (149.1266 -33.658500031963825)
ga.erl.mineview.467209,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467209,Mount Carlton,operating mine,Evolution Mining Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.evolutionmining.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467209,POINT (147.5619 -20.27160001084781)
ga.erl.mineview.467212,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467212,Tally Ho,mineral deposit,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467212,POINT (148.820908 -21.39739201244561)
ga.erl.mineview.467214,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467214,17 Mile Hill,mineral deposit,,,,"State or NT agency supplied location, method unknown", metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467214,POINT (122.20738 -21.589500012726802)
ga.erl.mineview.467216,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467216,Mount Royal,mineral deposit,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467216,POINT (147.357624 -32.23424602985612)
ga.erl.mineview.467218,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467218,Carolina,mineral deposit,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467218,POINT (147.448041 -32.220517029835165)
ga.erl.mineview.467220,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467220,Aubils,mineral deposit,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467220,POINT (121.873596 -29.254061025098224)
ga.erl.mineview.467228,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467228,Webbs,historic mine,,,,"State or NT agency supplied location, method unknown",25 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467228,POINT (151.547729 -29.346869025251085)
ga.erl.mineview.467235,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467235,Reliance,mineral deposit,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467235,POINT (138.410343 -30.635800027348854)
ga.erl.mineview.467236,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467236,Myrtle,mineral deposit,,,,"State or NT agency supplied location, method unknown",200 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467236,POINT (136.032574 -16.575401006305345)
ga.erl.mineview.467238,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467238,Wonawinta,under development,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/under-development,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467238,POINT (145.73220500000002 -32.21805402983139)
ga.erl.mineview.467240,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467240,Sunshine,mineral deposit,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467240,POINT (145.31344200000004 -41.90448004019174)
ga.erl.mineview.467253,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467253,Watta,mineral deposit,,,,"company supplied location, method unknown", metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467253,POINT (139.453147 -20.152900010684597)
ga.erl.mineview.467257,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467257,Augusta,operating mine,Mandalay Resources Corporation,,,"State or NT agency supplied location, method unknown",500 metres,http://www.mandalayresources.com/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467257,POINT (144.8024 -36.89870003613006)
ga.erl.mineview.467260,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467260,Whitewash,mineral deposit,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467260,POINT (150.874961 -24.806472017731657)
ga.erl.mineview.467268,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467268,Djibitgun,mineral deposit,,,,"State or NT agency supplied location, method unknown",200 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467268,POINT (129.27261199999998 -15.297386005018735)
ga.erl.mineview.467789,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467789,Varischetti,historic mine,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467789,POINT (121.2397 -30.544649027202347)
ga.erl.mineview.467791,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467791,Palace,historic mine,,,,"State or NT agency supplied location, method unknown",999 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467791,POINT (121.24520100000002 -30.539000027193254)
ga.erl.mineview.467794,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467794,Lounge Lizard Nickel,operating mine,,,,"State or NT agency supplied location, method unknown", metres,,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467794,POINT (119.687599 -32.43013003015394)
ga.erl.mineview.467799,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467799,Ned Kelly,mineral deposit,,,,"State or NT agency supplied location, method unknown",30 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467799,POINT (139.98270299999996 -20.02585001051107)
ga.erl.mineview.467805,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467805,Mount Millicent,mineral deposit,,,,"State or NT agency supplied location, method unknown",50 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467805,POINT (139.990022 -19.95763601041842)
ga.erl.mineview.467811,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467811,Thursdays Gossan,mineral deposit,,,,"State or NT agency supplied location, method unknown",100 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467811,POINT (142.6124 -37.607790036898315)
ga.erl.mineview.467826,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/467826,Deadmans Gully,historic mine,,,,"State or NT agency supplied location, method unknown",200 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/historic,http://pid.geoscience.gov.au/id/feature/ga/er/mine/467826,POINT (145.304875 -17.586331007430623)
ga.erl.mineview.468263,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/468263,Thorntonia,mineral deposit,,,,"State or NT agency supplied location, method unknown",200 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/468263,POINT (138.96134200000003 -19.557842009882478)
ga.erl.mineview.468267,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/468267,Highland Plains,mineral deposit,,,,"State or NT agency supplied location, method unknown",1000 metres,,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/468267,POINT (137.96759999999998 -18.63320000869178)
ga.erl.mineview.512259,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/512259,Pebbles,mineral deposit,Northern Star Resources Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.nsrltd.com/,http://resource.geosciml.org/classifier/cgi/mine-status/retention,http://pid.geoscience.gov.au/id/feature/ga/er/mine/512259,POINT (128.8035 -19.95110001040955)
ga.erl.mineview.512261,,,,,,http://pid.geoscience.gov.au/id/feature/ga/erl/mineview/512261,Whirling Dervish,operating mine,Saracen Mineral Holdings Limited,,,"State or NT agency supplied location, method unknown",500 metres,http://www.saracen.com.au/,http://resource.geosciml.org/classifier/cgi/mine-status/operating,http://pid.geoscience.gov.au/id/feature/ga/er/mine/512261,POINT (122.3588 -30.143400026553746)
